scenario,mode,vdd_v,initial_rvt_stages,initial_lvt_stages,capture_phase_s,sample_time_s,rvt_crossings_s,lvt_crossings_s,vdd_a_min_v,raw_xor_word,latch_word,captured_xor_word,corrected_xor_word,raw_bubble_count,start_index,end_index,one_run_length,valid,run_count,bubble_count,touches_left_boundary,touches_right_boundary,phase_id,phase_multiplier,case_id,glitch_depth_v,glitch_width_s,glitch_start_s,glitch_onset_rel_s,full_word_changed,encoded_state_changed,boundary_distance,jitter_boundary_distance,jitter_envelope,jitter_aware_detected
scenarios/310_glitch_medium_200mv_200ps_phi_m04_o0310_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.6505429700000002e-09,6.5054297e-10,0,0,0,0,2,0
scenarios/314_glitch_medium_200mv_200ps_phi_p04_o0314_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.6505429700000002e-09,6.5054297e-10,0,0,0,0,2,0
scenarios/315_glitch_medium_200mv_200ps_phi_m04_o0315_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.6642614050000002e-09,6.64261405e-10,0,0,0,0,2,0
scenarios/319_glitch_medium_200mv_200ps_phi_p04_o0319_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.6642614050000002e-09,6.64261405e-10,0,0,0,0,2,0
scenarios/320_glitch_medium_200mv_200ps_phi_m04_o0320_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.6779798400000001e-09,6.7797984e-10,0,0,0,0,2,0
scenarios/324_glitch_medium_200mv_200ps_phi_p04_o0324_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.6779798400000001e-09,6.7797984e-10,0,0,0,0,2,0
scenarios/325_glitch_medium_200mv_200ps_phi_m04_o0325_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.6916982750000001e-09,6.91698275e-10,0,0,0,0,2,0
scenarios/329_glitch_medium_200mv_200ps_phi_p04_o0329_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.6916982750000001e-09,6.91698275e-10,0,0,0,0,2,0
scenarios/330_glitch_medium_200mv_200ps_phi_m04_o0330_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.7054167100000001e-09,7.0541671e-10,0,0,0,0,2,0
scenarios/334_glitch_medium_200mv_200ps_phi_p04_o0334_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.7054167100000001e-09,7.0541671e-10,0,0,0,0,2,0
scenarios/335_glitch_medium_200mv_200ps_phi_m04_o0335_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.7191351450000001e-09,7.191351449999999e-10,0,0,0,0,2,0
scenarios/339_glitch_medium_200mv_200ps_phi_p04_o0339_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.7191351450000001e-09,7.191351449999999e-10,0,0,0,0,2,0
scenarios/340_glitch_medium_200mv_200ps_phi_m04_o0340_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.73285358e-09,7.328535799999999e-10,0,0,0,0,2,0
scenarios/344_glitch_medium_200mv_200ps_phi_p04_o0344_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.73285358e-09,7.328535799999999e-10,0,0,0,0,2,0
scenarios/345_glitch_medium_200mv_200ps_phi_m04_o0345_v1p100000000000,capture,1.1,4,0,2.4512626e-10,1.2451262600000001e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26220638e-09,1.281586789e-09,1.300945735e-09,1.320284239e-09,1.339592926e-09,1.358962455e-09,1.378305771e-09,1.397692846e-09,1.417072492e-09,1.436439711e-09,1.455783204e-09,1.475116465e-09,1.494479472e-09,1.513815153e-09,1.533065564e-09,1.55238709e-09,1.571558206e-09,1.590865881e-09,1.610127519e-09,1.6282357e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252668274e-09,1.265454483e-09,1.278205831e-09,1.290939913e-09,1.303683852e-09,1.316408325e-09,1.329149469e-09,1.341826353e-09,1.354621546e-09,1.367362986e-09,1.378790142e-09]",0.9,000000000111111110000000000000,000000011111111000000000000000,000000001111111000000000000000,000000001111111000000000000000,0,8,14,7,1,1,0,0,0,phi_m04,-4,medium_200mv_200ps,0.2,2e-10,1.746572015e-09,7.465720149999999e-10,0,0,0,0,2,0
scenarios/349_glitch_medium_200mv_200ps_phi_p04_o0349_v1p100000000000,capture,1.1,4,0,3.5487374e-10,1.35487374e-09,"[1.069020134e-09,1.088269675e-09,1.107572288e-09,1.12688832e-09,1.146218733e-09,1.16553804e-09,1.184878294e-09,1.204218388e-09,1.223543704e-09,1.242899939e-09,1.26226352e-09,1.281639938e-09,1.300963571e-09,1.320313059e-09,1.339572386e-09,1.358803181e-09,1.378195554e-09,1.397552445e-09,1.416890294e-09,1.436149893e-09,1.455402896e-09,1.474706222e-09,1.49403302e-09,1.51329753e-09,1.532668519e-09,1.551907514e-09,1.571262085e-09,1.590631468e-09,1.60997411e-09,1.628072725e-09]","[1.010558565e-09,1.023283949e-09,1.036022632e-09,1.048775095e-09,1.061550847e-09,1.074298039e-09,1.087076059e-09,1.099810623e-09,1.112560234e-09,1.125318458e-09,1.13806122e-09,1.150811045e-09,1.16354372e-09,1.176295987e-09,1.189044266e-09,1.201730463e-09,1.214472561e-09,1.227249316e-09,1.239981027e-09,1.252704267e-09,1.265525025e-09,1.278199626e-09,1.290907729e-09,1.303676268e-09,1.316433281e-09,1.329201964e-09,1.341876697e-09,1.354518258e-09,1.367252226e-09,1.378726944e-09]",0.9,000000000000000111111111100000,000000000000011111111110000000,000000000000011111111110000000,000000000000011111111110000000,0,13,22,10,1,1,0,0,0,phi_p04,4,medium_200mv_200ps,0.2,2e-10,1.746572015e-09,7.465720149999999e-10,0,0,0,0,2,0
